,angle_deg,freq_THz,trans
1118,9.4737,233.0,0.2652
917,9.4737,234.0,0.2277
1336,9.4737,235.0,0.1924
461,9.4737,236.0,0.1599
5,9.4737,237.0,0.1303
741,9.4737,238.0,0.1042
328,9.4737,239.0,0.0814
129,9.4737,240.0,0.0622
1341,9.4737,241.0,0.0465
930,9.4737,242.0,0.0341
795,9.4737,243.0,0.0248
1186,9.4737,244.0,0.0181
394,9.4737,245.0,0.0139
92,9.4737,246.0,0.0117
721,9.4737,247.0,0.011
1217,9.4737,248.0,0.0115
97,9.4737,249.0,0.0127
782,9.4737,250.0,0.0144
974,9.4737,251.0,0.0161
881,9.4737,252.0,0.0178
375,9.4737,253.0,0.0191
522,9.4737,254.0,0.0199
818,9.4737,255.0,0.0201
1085,9.4737,256.0,0.0198
110,9.4737,257.0,0.0189
369,9.4737,258.0,0.0176
573,9.4737,259.0,0.0158
1142,9.4737,260.0,0.0138
825,9.4737,261.0,0.0117
714,9.4737,262.0,0.0097
550,9.4737,263.0,0.0079
443,9.4737,264.0,0.0065
736,9.4737,265.0,0.0057
950,9.4737,266.0,0.0057
545,9.4737,267.0,0.0065
1253,9.4737,268.0,0.0082
238,9.4737,269.0,0.011
9,9.4737,270.0,0.0149
1267,9.4737,271.0,0.0198
684,9.4737,272.0,0.0258
767,9.4737,273.0,0.0328
250,9.4737,274.0,0.0406
153,9.4737,275.0,0.049
164,9.4737,276.0,0.0579
292,9.4737,277.0,0.067
236,9.4737,278.0,0.0761
324,9.4737,279.0,0.0848
255,9.4737,280.0,0.0929
905,9.4737,281.0,0.1002
426,9.4737,282.0,0.1062
1284,9.4737,283.0,0.111
444,9.4737,284.0,0.1141
774,9.4737,285.0,0.1157
1218,9.4737,286.0,0.1154
555,9.4737,287.0,0.1135
802,9.4737,288.0,0.1098
486,9.4737,289.0,0.1046
849,9.4737,290.0,0.098
42,10.4211,220.0,0.7024
1211,10.4211,221.0,0.6824
156,10.4211,222.0,0.6595
634,10.4211,223.0,0.6336
527,10.4211,224.0,0.6046
37,10.4211,225.0,0.5728
219,10.4211,226.0,0.5383
924,10.4211,227.0,0.5016
134,10.4211,228.0,0.463
1086,10.4211,229.0,0.4232
322,10.4211,230.0,0.3825
674,10.4211,231.0,0.3418
22,10.4211,232.0,0.3016
641,10.4211,233.0,0.2625
656,10.4211,234.0,0.2252
576,10.4211,235.0,0.1901
1233,10.4211,236.0,0.1577
1381,10.4211,237.0,0.1285
1079,10.4211,238.0,0.1025
1357,10.4211,239.0,0.0801
658,10.4211,240.0,0.0611
1124,10.4211,241.0,0.0456
856,10.4211,242.0,0.0334
1251,10.4211,243.0,0.0243
1135,10.4211,244.0,0.0178
1220,10.4211,245.0,0.0137
838,10.4211,246.0,0.0116
671,10.4211,247.0,0.011
682,10.4211,248.0,0.0115
858,10.4211,249.0,0.0127
859,10.4211,250.0,0.0144
666,10.4211,251.0,0.0161
944,10.4211,252.0,0.0177
594,10.4211,253.0,0.019
130,10.4211,254.0,0.0198
518,10.4211,255.0,0.02
1103,10.4211,256.0,0.0196
717,10.4211,257.0,0.0187
1073,10.4211,258.0,0.0174
864,10.4211,259.0,0.0156
965,10.4211,260.0,0.0136
761,10.4211,261.0,0.0115
1209,10.4211,262.0,0.0095
8,10.4211,263.0,0.0077
632,10.4211,264.0,0.0064
1393,10.4211,265.0,0.0056
167,10.4211,266.0,0.0057
977,10.4211,267.0,0.0066
142,10.4211,268.0,0.0084
124,10.4211,269.0,0.0114
398,10.4211,270.0,0.0154
1315,10.4211,271.0,0.0206
711,10.4211,272.0,0.0268
1102,10.4211,273.0,0.0339
48,10.4211,274.0,0.0418
1255,10.4211,275.0,0.0504
246,10.4211,276.0,0.0594
706,10.4211,277.0,0.0685
173,10.4211,278.0,0.0775
991,10.4211,279.0,0.0861
263,10.4211,280.0,0.0941
351,10.4211,281.0,0.1012
1304,10.4211,282.0,0.107
670,10.4211,283.0,0.1115
675,10.4211,284.0,0.1145
855,10.4211,285.0,0.1157
138,10.4211,286.0,0.1153
437,10.4211,287.0,0.1131
106,10.4211,288.0,0.1092
118,10.4211,289.0,0.1038
536,10.4211,290.0,0.0971
1132,11.3684,220.0,0.7014
880,11.3684,221.0,0.6815
1159,11.3684,222.0,0.6585
868,11.3684,223.0,0.6325
1020,11.3684,224.0,0.6033
420,11.3684,225.0,0.5712
565,11.3684,226.0,0.5365
462,11.3684,227.0,0.4995
1184,11.3684,228.0,0.4607
1143,11.3684,229.0,0.4206
1112,11.3684,230.0,0.3797
1075,11.3684,231.0,0.3389
842,11.3684,232.0,0.2986
863,11.3684,233.0,0.2596
23,11.3684,234.0,0.2223
978,11.3684,235.0,0.1874
18,11.3684,236.0,0.1552
445,11.3684,237.0,0.1262
113,11.3684,238.0,0.1006
1137,11.3684,239.0,0.0784
1012,11.3684,240.0,0.0598
1296,11.3684,241.0,0.0446
478,11.3684,242.0,0.0326
754,11.3684,243.0,0.0237
954,11.3684,244.0,0.0175
812,11.3684,245.0,0.0135
846,11.3684,246.0,0.0115
1275,11.3684,247.0,0.011
384,11.3684,248.0,0.0115
540,11.3684,249.0,0.0128
177,11.3684,250.0,0.0145
460,11.3684,251.0,0.0162
737,11.3684,252.0,0.0178
136,11.3684,253.0,0.019
1234,11.3684,254.0,0.0197
297,11.3684,255.0,0.0199
323,11.3684,256.0,0.0195
1331,11.3684,257.0,0.0185
986,11.3684,258.0,0.0171
716,11.3684,259.0,0.0153
354,11.3684,260.0,0.0133
627,11.3684,261.0,0.0112
908,11.3684,262.0,0.0092
1354,11.3684,263.0,0.0075
731,11.3684,264.0,0.0062
704,11.3684,265.0,0.0056
729,11.3684,266.0,0.0057
1202,11.3684,267.0,0.0067
15,11.3684,268.0,0.0088
1238,11.3684,269.0,0.0119
848,11.3684,270.0,0.0161
1036,11.3684,271.0,0.0214
1343,11.3684,272.0,0.0278
612,11.3684,273.0,0.035
465,11.3684,274.0,0.0431
742,11.3684,275.0,0.0518
705,11.3684,276.0,0.0608
969,11.3684,277.0,0.0699
116,11.3684,278.0,0.0789
872,11.3684,279.0,0.0874
1018,11.3684,280.0,0.0953
920,11.3684,281.0,0.1021
484,11.3684,282.0,0.1077
940,11.3684,283.0,0.112
244,11.3684,284.0,0.1146
667,11.3684,285.0,0.1156
101,11.3684,286.0,0.1148
1161,11.3684,287.0,0.1124
854,11.3684,288.0,0.1083
883,11.3684,289.0,0.1027
777,11.3684,290.0,0.0959
1039,12.3158,220.0,0.7001
1027,12.3158,221.0,0.68
155,12.3158,222.0,0.6568
1150,12.3158,223.0,0.6305
1298,12.3158,224.0,0.6011
752,12.3158,225.0,0.5688
709,12.3158,226.0,0.5339
1035,12.3158,227.0,0.4968
279,12.3158,228.0,0.4578
127,12.3158,229.0,0.4176
960,12.3158,230.0,0.3767
814,12.3158,231.0,0.3358
1301,12.3158,232.0,0.2956
422,12.3158,233.0,0.2566
368,12.3158,234.0,0.2194
1346,12.3158,235.0,0.1846
1011,12.3158,236.0,0.1527
416,12.3158,237.0,0.1239
56,12.3158,238.0,0.0985
175,12.3158,239.0,0.0766
290,12.3158,240.0,0.0583
1355,12.3158,241.0,0.0434
797,12.3158,242.0,0.0318
947,12.3158,243.0,0.0231
1289,12.3158,244.0,0.0171
19,12.3158,245.0,0.0133
851,12.3158,246.0,0.0114
988,12.3158,247.0,0.011
1152,12.3158,248.0,0.0116
756,12.3158,249.0,0.0129
98,12.3158,250.0,0.0146
598,12.3158,251.0,0.0163
584,12.3158,252.0,0.0178
878,12.3158,253.0,0.019
498,12.3158,254.0,0.0197
493,12.3158,255.0,0.0198
1313,12.3158,256.0,0.0193
39,12.3158,257.0,0.0183
1263,12.3158,258.0,0.0169
544,12.3158,259.0,0.015
1283,12.3158,260.0,0.013
1057,12.3158,261.0,0.0109
152,12.3158,262.0,0.0089
629,12.3158,263.0,0.0073
473,12.3158,264.0,0.0061
1176,12.3158,265.0,0.0055
1366,12.3158,266.0,0.0058
779,12.3158,267.0,0.0069
723,12.3158,268.0,0.0092
740,12.3158,269.0,0.0124
1072,12.3158,270.0,0.0168
574,12.3158,271.0,0.0223
314,12.3158,272.0,0.0288
1028,12.3158,273.0,0.0363
803,12.3158,274.0,0.0444
1324,12.3158,275.0,0.0531
387,12.3158,276.0,0.0622
1226,12.3158,277.0,0.0713
1031,12.3158,278.0,0.0802
836,12.3158,279.0,0.0886
1,12.3158,280.0,0.0962
291,12.3158,281.0,0.1029
448,12.3158,282.0,0.1082
773,12.3158,283.0,0.1122
197,12.3158,284.0,0.1145
530,12.3158,285.0,0.1152
1391,12.3158,286.0,0.1142
1187,12.3158,287.0,0.1115
273,12.3158,288.0,0.1072
289,12.3158,289.0,0.1015
1268,12.3158,290.0,0.0946
40,13.2632,220.0,0.6986
162,13.2632,221.0,0.6781
1199,13.2632,222.0,0.6546
454,13.2632,223.0,0.6279
204,13.2632,224.0,0.5983
885,13.2632,225.0,0.5657
981,13.2632,226.0,0.5306
258,13.2632,227.0,0.4933
548,13.2632,228.0,0.4542
1419,13.2632,229.0,0.4139
1024,13.2632,230.0,0.373
51,13.2632,231.0,0.3321
1099,13.2632,232.0,0.2919
644,13.2632,233.0,0.253
228,13.2632,234.0,0.216
570,13.2632,235.0,0.1815
700,13.2632,236.0,0.1498
1415,13.2632,237.0,0.1213
830,13.2632,238.0,0.0963
55,13.2632,239.0,0.0748
1043,13.2632,240.0,0.0568
1003,13.2632,241.0,0.0422
562,13.2632,242.0,0.0308
1225,13.2632,243.0,0.0224
405,13.2632,244.0,0.0166
817,13.2632,245.0,0.0131
1092,13.2632,246.0,0.0113
372,13.2632,247.0,0.011
80,13.2632,248.0,0.0117
787,13.2632,249.0,0.0131
340,13.2632,250.0,0.0147
467,13.2632,251.0,0.0164
1167,13.2632,252.0,0.0179
1285,13.2632,253.0,0.019
74,13.2632,254.0,0.0197
1406,13.2632,255.0,0.0197
816,13.2632,256.0,0.0192
892,13.2632,257.0,0.0181
1359,13.2632,258.0,0.0166
121,13.2632,259.0,0.0147
358,13.2632,260.0,0.0127
839,13.2632,261.0,0.0106
144,13.2632,262.0,0.0086
963,13.2632,263.0,0.007
239,13.2632,264.0,0.0059
186,13.2632,265.0,0.0055
1307,13.2632,266.0,0.0059
423,13.2632,267.0,0.0072
341,13.2632,268.0,0.0096
915,13.2632,269.0,0.0131
1196,13.2632,270.0,0.0177
738,13.2632,271.0,0.0233
1273,13.2632,272.0,0.03
312,13.2632,273.0,0.0375
623,13.2632,274.0,0.0458
939,13.2632,275.0,0.0545
25,13.2632,276.0,0.0635
315,13.2632,277.0,0.0725
793,13.2632,278.0,0.0812
690,13.2632,279.0,0.0894
1388,13.2632,280.0,0.0968
764,13.2632,281.0,0.1032
580,13.2632,282.0,0.1083
566,13.2632,283.0,0.112
525,13.2632,284.0,0.1141
1213,13.2632,285.0,0.1146
225,13.2632,286.0,0.1133
771,13.2632,287.0,0.1105
429,13.2632,288.0,0.1061
406,13.2632,289.0,0.1003
0,13.2632,290.0,0.0933
1404,14.2105,220.0,0.6972
295,14.2105,221.0,0.6765
1398,14.2105,222.0,0.6526
1163,14.2105,223.0,0.6257
1347,14.2105,224.0,0.5956
1382,14.2105,225.0,0.5627
569,14.2105,226.0,0.5272
1348,14.2105,227.0,0.4895
294,14.2105,228.0,0.4501
268,14.2105,229.0,0.4095
942,14.2105,230.0,0.3685
485,14.2105,231.0,0.3276
500,14.2105,232.0,0.2875
207,14.2105,233.0,0.2488
1190,14.2105,234.0,0.2121
145,14.2105,235.0,0.1779
216,14.2105,236.0,0.1466
699,14.2105,237.0,0.1185
140,14.2105,238.0,0.0938
614,14.2105,239.0,0.0727
1042,14.2105,240.0,0.0551
389,14.2105,241.0,0.0409
912,14.2105,242.0,0.0299
590,14.2105,243.0,0.0218
1325,14.2105,244.0,0.0162
1392,14.2105,245.0,0.0129
501,14.2105,246.0,0.0113
1337,14.2105,247.0,0.0111
233,14.2105,248.0,0.0119
438,14.2105,249.0,0.0133
678,14.2105,250.0,0.015
302,14.2105,251.0,0.0166
957,14.2105,252.0,0.0181
231,14.2105,253.0,0.0191
283,14.2105,254.0,0.0197
1318,14.2105,255.0,0.0196
1358,14.2105,256.0,0.019
1228,14.2105,257.0,0.0179
1083,14.2105,258.0,0.0163
34,14.2105,259.0,0.0144
750,14.2105,260.0,0.0123
964,14.2105,261.0,0.0103
1269,14.2105,262.0,0.0084
1390,14.2105,263.0,0.0068
272,14.2105,264.0,0.0058
1046,14.2105,265.0,0.0055
546,14.2105,266.0,0.0061
180,14.2105,267.0,0.0076
541,14.2105,268.0,0.0102
1333,14.2105,269.0,0.0139
1286,14.2105,270.0,0.0186
1040,14.2105,271.0,0.0244
379,14.2105,272.0,0.0312
955,14.2105,273.0,0.0388
1014,14.2105,274.0,0.047
1362,14.2105,275.0,0.0557
203,14.2105,276.0,0.0646
293,14.2105,277.0,0.0735
397,14.2105,278.0,0.082
792,14.2105,279.0,0.09
606,14.2105,280.0,0.0971
1282,14.2105,281.0,0.1032
194,14.2105,282.0,0.1081
999,14.2105,283.0,0.1115
708,14.2105,284.0,0.1133
591,14.2105,285.0,0.1136
95,14.2105,286.0,0.1122
1290,14.2105,287.0,0.1092
989,14.2105,288.0,0.1047
1338,14.2105,289.0,0.0989
1004,14.2105,290.0,0.0919
561,15.1579,220.0,0.6956
694,15.1579,221.0,0.6747
610,15.1579,222.0,0.6506
1188,15.1579,223.0,0.6232
514,15.1579,224.0,0.5928
663,15.1579,225.0,0.5594
318,15.1579,226.0,0.5235
1235,15.1579,227.0,0.4854
661,15.1579,228.0,0.4457
1194,15.1579,229.0,0.4049
564,15.1579,230.0,0.3637
377,15.1579,231.0,0.3228
61,15.1579,232.0,0.2828
638,15.1579,233.0,0.2443
281,15.1579,234.0,0.2078
1136,15.1579,235.0,0.1739
480,15.1579,236.0,0.143
760,15.1579,237.0,0.1153
1232,15.1579,238.0,0.0911
642,15.1579,239.0,0.0704
807,15.1579,240.0,0.0533
1114,15.1579,241.0,0.0395
81,15.1579,242.0,0.0288
651,15.1579,243.0,0.0211
1399,15.1579,244.0,0.0158
159,15.1579,245.0,0.0127
751,15.1579,246.0,0.0113
72,15.1579,247.0,0.0113
1400,15.1579,248.0,0.0121
655,15.1579,249.0,0.0136
820,15.1579,250.0,0.0153
1130,15.1579,251.0,0.0169
811,15.1579,252.0,0.0183
913,15.1579,253.0,0.0193
408,15.1579,254.0,0.0197
932,15.1579,255.0,0.0196
93,15.1579,256.0,0.0189
1146,15.1579,257.0,0.0177
202,15.1579,258.0,0.016
1026,15.1579,259.0,0.0141
972,15.1579,260.0,0.012
1291,15.1579,261.0,0.0099
1204,15.1579,262.0,0.0081
187,15.1579,263.0,0.0066
1101,15.1579,264.0,0.0058
494,15.1579,265.0,0.0056
1063,15.1579,266.0,0.0064
235,15.1579,267.0,0.0081
1127,15.1579,268.0,0.0108
361,15.1579,269.0,0.0147
528,15.1579,270.0,0.0196
1005,15.1579,271.0,0.0255
356,15.1579,272.0,0.0324
1069,15.1579,273.0,0.04
582,15.1579,274.0,0.0482
192,15.1579,275.0,0.0569
282,15.1579,276.0,0.0656
1207,15.1579,277.0,0.0743
453,15.1579,278.0,0.0827
1257,15.1579,279.0,0.0904
43,15.1579,280.0,0.0972
853,15.1579,281.0,0.103
346,15.1579,282.0,0.1076
1302,15.1579,283.0,0.1107
516,15.1579,284.0,0.1123
823,15.1579,285.0,0.1124
1222,15.1579,286.0,0.1108
739,15.1579,287.0,0.1077
822,15.1579,288.0,0.1032
49,15.1579,289.0,0.0974
1414,15.1579,290.0,0.0904
819,16.1053,220.0,0.693
1065,16.1053,221.0,0.6717
890,16.1053,222.0,0.6472
504,16.1053,223.0,0.6195
11,16.1053,224.0,0.5887
1104,16.1053,225.0,0.555
869,16.1053,226.0,0.5188
149,16.1053,227.0,0.4805
415,16.1053,228.0,0.4407
468,16.1053,229.0,0.3998
1378,16.1053,230.0,0.3587
474,16.1053,231.0,0.3178
476,16.1053,232.0,0.2779
1052,16.1053,233.0,0.2396
1394,16.1053,234.0,0.2034
1038,16.1053,235.0,0.1699
841,16.1053,236.0,0.1393
1044,16.1053,237.0,0.112
636,16.1053,238.0,0.0883
305,16.1053,239.0,0.0681
334,16.1053,240.0,0.0513
543,16.1053,241.0,0.038
1271,16.1053,242.0,0.0278
1316,16.1053,243.0,0.0204
1237,16.1053,244.0,0.0154
1328,16.1053,245.0,0.0126
758,16.1053,246.0,0.0114
538,16.1053,247.0,0.0115
343,16.1053,248.0,0.0124
33,16.1053,249.0,0.0139
568,16.1053,250.0,0.0156
1066,16.1053,251.0,0.0172
662,16.1053,252.0,0.0185
344,16.1053,253.0,0.0194
1250,16.1053,254.0,0.0198
386,16.1053,255.0,0.0196
491,16.1053,256.0,0.0188
1062,16.1053,257.0,0.0175
1243,16.1053,258.0,0.0158
502,16.1053,259.0,0.0138
414,16.1053,260.0,0.0117
762,16.1053,261.0,0.0097
523,16.1053,262.0,0.0079
801,16.1053,263.0,0.0065
1240,16.1053,264.0,0.0058
778,16.1053,265.0,0.0058
554,16.1053,266.0,0.0067
1320,16.1053,267.0,0.0086
697,16.1053,268.0,0.0115
592,16.1053,269.0,0.0155
115,16.1053,270.0,0.0205
769,16.1053,271.0,0.0266
833,16.1053,272.0,0.0335
266,16.1053,273.0,0.0411
120,16.1053,274.0,0.0493
342,16.1053,275.0,0.0578
191,16.1053,276.0,0.0664
325,16.1053,277.0,0.0748
24,16.1053,278.0,0.0829
1088,16.1053,279.0,0.0903
615,16.1053,280.0,0.0969
1351,16.1053,281.0,0.1025
38,16.1053,282.0,0.1068
1327,16.1053,283.0,0.1098
76,16.1053,284.0,0.1112
581,16.1053,285.0,0.1112
535,16.1053,286.0,0.1096
1352,16.1053,287.0,0.1065
1111,16.1053,288.0,0.1019
791,16.1053,289.0,0.0961
1227,16.1053,290.0,0.0891
357,17.0526,220.0,0.6897
1260,17.0526,221.0,0.6678
1192,17.0526,222.0,0.6428
1239,17.0526,223.0,0.6146
713,17.0526,224.0,0.5834
979,17.0526,225.0,0.5494
578,17.0526,226.0,0.5129
210,17.0526,227.0,0.4745
902,17.0526,228.0,0.4346
1306,17.0526,229.0,0.3938
506,17.0526,230.0,0.3527
579,17.0526,231.0,0.312
496,17.0526,232.0,0.2723
1361,17.0526,233.0,0.2343
910,17.0526,234.0,0.1985
563,17.0526,235.0,0.1654
1349,17.0526,236.0,0.1353
995,17.0526,237.0,0.1086
1178,17.0526,238.0,0.0853
798,17.0526,239.0,0.0657
1013,17.0526,240.0,0.0494
404,17.0526,241.0,0.0366
886,17.0526,242.0,0.0268
1345,17.0526,243.0,0.0197
664,17.0526,244.0,0.0151
242,17.0526,245.0,0.0125
1200,17.0526,246.0,0.0115
921,17.0526,247.0,0.0117
1054,17.0526,248.0,0.0128
1049,17.0526,249.0,0.0143
306,17.0526,250.0,0.0159
547,17.0526,251.0,0.0175
163,17.0526,252.0,0.0188
1367,17.0526,253.0,0.0196
68,17.0526,254.0,0.0198
477,17.0526,255.0,0.0195
689,17.0526,256.0,0.0187
681,17.0526,257.0,0.0173
1129,17.0526,258.0,0.0155
654,17.0526,259.0,0.0135
407,17.0526,260.0,0.0114
270,17.0526,261.0,0.0094
1078,17.0526,262.0,0.0077
46,17.0526,263.0,0.0065
190,17.0526,264.0,0.0059
469,17.0526,265.0,0.006
188,17.0526,266.0,0.0071
983,17.0526,267.0,0.0091
712,17.0526,268.0,0.0122
857,17.0526,269.0,0.0163
248,17.0526,270.0,0.0215
1264,17.0526,271.0,0.0275
784,17.0526,272.0,0.0344
329,17.0526,273.0,0.0419
117,17.0526,274.0,0.05
919,17.0526,275.0,0.0583
624,17.0526,276.0,0.0666
1314,17.0526,277.0,0.0748
212,17.0526,278.0,0.0827
765,17.0526,279.0,0.0899
922,17.0526,280.0,0.0963
31,17.0526,281.0,0.1016
1166,17.0526,282.0,0.1058
1236,17.0526,283.0,0.1087
901,17.0526,284.0,0.1101
339,17.0526,285.0,0.11
1416,17.0526,286.0,0.1084
338,17.0526,287.0,0.1053
411,17.0526,288.0,0.1007
870,17.0526,289.0,0.0949
1254,17.0526,290.0,0.0879
1148,18.0,220.0,0.6867
557,18.0,221.0,0.6642
1138,18.0,222.0,0.6385
725,18.0,223.0,0.6097
353,18.0,224.0,0.5779
882,18.0,225.0,0.5434
217,18.0,226.0,0.5065
650,18.0,227.0,0.4677
513,18.0,228.0,0.4275
840,18.0,229.0,0.3866
1270,18.0,230.0,0.3455
1096,18.0,231.0,0.305
1321,18.0,232.0,0.2656
887,18.0,233.0,0.228
103,18.0,234.0,0.1928
918,18.0,235.0,0.1602
1050,18.0,236.0,0.1308
466,18.0,237.0,0.1048
732,18.0,238.0,0.0822
828,18.0,239.0,0.0631
458,18.0,240.0,0.0475
410,18.0,241.0,0.0351
1141,18.0,242.0,0.0258
824,18.0,243.0,0.0192
53,18.0,244.0,0.0149
1377,18.0,245.0,0.0126
780,18.0,246.0,0.0118
1140,18.0,247.0,0.0121
996,18.0,248.0,0.0132
1241,18.0,249.0,0.0147
796,18.0,250.0,0.0164
669,18.0,251.0,0.0179
985,18.0,252.0,0.0191
1245,18.0,253.0,0.0198
1310,18.0,254.0,0.0199
1319,18.0,255.0,0.0195
534,18.0,256.0,0.0185
749,18.0,257.0,0.0171
1030,18.0,258.0,0.0153
607,18.0,259.0,0.0132
804,18.0,260.0,0.0112
271,18.0,261.0,0.0092
229,18.0,262.0,0.0076
1205,18.0,263.0,0.0065
531,18.0,264.0,0.006
385,18.0,265.0,0.0063
157,18.0,266.0,0.0076
41,18.0,267.0,0.0097
1371,18.0,268.0,0.0129
1249,18.0,269.0,0.0171
861,18.0,270.0,0.0223
865,18.0,271.0,0.0283
962,18.0,272.0,0.0351
1087,18.0,273.0,0.0425
587,18.0,274.0,0.0504
867,18.0,275.0,0.0585
432,18.0,276.0,0.0666
702,18.0,277.0,0.0746
335,18.0,278.0,0.0822
459,18.0,279.0,0.0892
844,18.0,280.0,0.0954
1206,18.0,281.0,0.1007
1326,18.0,282.0,0.1048
659,18.0,283.0,0.1075
205,18.0,284.0,0.1089
1274,18.0,285.0,0.1088
1164,18.0,286.0,0.1071
303,18.0,287.0,0.104
676,18.0,288.0,0.0994
365,18.0,289.0,0.0935
1329,18.0,290.0,0.0865
